Provider_NPI,prescription_claim_count,total_billed_amount,average_billed_amount,total_paid_amount,average_paid_amount,average_days_supply,average_quantity_dispensed,average_processing_latency,average_retry_count,denial_rate,SLA_breach_rate
1870871353.0,1,243.36,243.36,220.18,220.18,90.0,92.0,3.0,0.0,0.0,1.0
1870934929.0,1,49.79,49.79,44.38,44.38,90.0,122.0,1.0,0.0,0.0,0.0
1871109635.0,1,315.32,315.32,232.27,232.27,30.0,28.0,1.0,0.0,0.0,0.0
1871144948.0,1,2795.33,2795.33,2590.56,2590.56,90.0,116.0,3.0,0.0,0.0,1.0
1871252206.0,1,991.28,991.28,660.44,660.44,60.0,53.0,1.0,0.0,0.0,0.0
1872229714.0,1,923.09,923.09,811.74,811.74,90.0,130.0,2.0,0.0,1.0,0.0
1873338660.0,1,168.24,168.24,124.09,124.09,90.0,97.0,1.0,3.0,0.0,0.0
1873619061.0,1,625.16,625.16,504.26,504.26,30.0,28.0,2.0,0.0,0.0,0.0
1874004377.0,1,1531.54,1531.54,1317.19,1317.19,60.0,72.0,3.0,2.0,0.0,1.0
1874600321.0,1,579.59,579.59,384.33,384.33,30.0,41.0,4.0,0.0,0.0,1.0
1875047057.0,1,1128.05,1128.05,783.9,783.9,60.0,89.0,0.0,1.0,0.0,0.0
1875128996.0,1,2886.57,2886.57,2253.52,2253.52,90.0,129.0,,0.0,0.0,0.0
1875598348.0,1,2340.19,2340.19,2126.09,2126.09,90.0,119.0,1.0,2.0,0.0,0.0
1875745879.0,1,156.18,156.18,125.86,125.86,30.0,35.0,4.0,1.0,0.0,1.0
1876125245.0,1,217.61,217.61,195.43,195.43,30.0,30.0,4.0,0.0,1.0,1.0
1876414528.0,1,547.9,547.9,341.55,341.55,30.0,37.0,2.0,3.0,1.0,0.0
1876417408.0,1,632.72,632.72,556.64,556.64,30.0,39.0,2.0,0.0,0.0,0.0
1876635944.0,1,901.2,901.2,749.69,749.69,30.0,39.0,2.0,2.0,0.0,0.0
1877575835.0,1,655.89,655.89,476.08,476.08,90.0,96.0,2.0,0.0,0.0,0.0
1877767197.0,1,439.32,439.32,300.97,300.97,30.0,42.0,0.0,3.0,0.0,0.0
1877791094.0,1,264.64,264.64,159.47,159.47,30.0,28.0,2.0,0.0,1.0,0.0
1877825519.0,2,356.06,178.03,286.78,143.39,30.0,40.0,4.0,2.0,0.0,1.0
1878655203.0,1,26.05,26.05,18.28,18.28,30.0,40.0,4.0,0.0,0.0,1.0
1878751327.0,2,140.34,70.17,98.18,49.09,60.0,88.0,0.0,3.0,0.0,0.0
1878815207.0,1,586.27,586.27,459.44,459.44,30.0,28.0,3.0,0.0,0.0,1.0
1878997904.0,1,593.18,593.18,411.25,411.25,30.0,33.0,1.0,0.0,1.0,0.0
1879025764.0,1,729.6,729.6,649.67,649.67,30.0,32.0,0.0,0.0,0.0,0.0
1879147726.0,1,581.84,581.84,545.21,545.21,30.0,29.0,2.0,1.0,0.0,0.0
1879250454.0,2,252.36,126.18,220.06,110.03,60.0,59.0,2.0,3.0,0.0,0.0
1880797333.0,1,1346.73,1346.73,1093.54,1093.54,60.0,85.0,2.0,1.0,0.0,0.0
1881047338.0,1,794.62,794.62,509.5,509.5,60.0,67.0,2.0,2.0,0.0,0.0
1881157263.0,1,144.58,144.58,128.14,128.14,60.0,54.0,0.0,0.0,0.0,0.0
1881597335.0,1,536.66,536.66,374.14,374.14,60.0,85.0,3.0,2.0,1.0,1.0
1882416931.0,1,30.56,30.56,22.48,22.48,30.0,44.0,2.0,1.0,0.0,0.0
1882846813.0,1,540.99,540.99,434.06,434.06,30.0,26.0,4.0,0.0,0.0,1.0
1883740088.0,1,1857.57,1857.57,1614.05,1614.05,60.0,82.0,2.0,0.0,0.0,0.0
1883801076.0,1,682.16,682.16,553.11,553.11,60.0,73.0,1.0,0.0,0.0,0.0
1884120842.0,1,1522.98,1522.98,1215.72,1215.72,60.0,77.0,1.0,0.0,0.0,0.0
1884470911.0,1,639.93,639.93,423.82,423.82,30.0,35.0,1.0,0.0,0.0,0.0
1884491728.0,1,551.39,551.39,422.95,422.95,30.0,25.0,3.0,2.0,0.0,1.0
1884637718.0,2,636.14,318.07,545.46,272.73,30.0,26.0,1.0,3.0,0.0,0.0
1885698140.0,1,473.95,473.95,293.14,293.14,30.0,38.0,3.0,0.0,0.0,1.0
1885819844.0,1,244.29,244.29,183.62,183.62,30.0,33.0,3.0,0.0,0.0,1.0
1886122872.0,1,722.57,722.57,504.49,504.49,30.0,32.0,2.0,0.0,1.0,0.0
1886370287.0,1,134.56,134.56,94.25,94.25,30.0,25.0,2.0,0.0,0.0,0.0
1886669884.0,1,729.31,729.31,474.16,474.16,30.0,39.0,4.0,3.0,0.0,1.0
1887083228.0,1,400.64,400.64,319.24,319.24,30.0,28.0,2.0,2.0,0.0,0.0
1887635170.0,1,874.29,874.29,698.07,698.07,30.0,43.0,2.0,1.0,0.0,0.0
1887655335.0,1,580.77,580.77,1212.04,1212.04,60.0,55.0,0.0,0.0,0.0,0.0
1887994345.0,1,421.31,421.31,370.2,370.2,60.0,55.0,0.0,3.0,0.0,0.0
1888683385.0,1,751.9,751.9,539.33,539.33,30.0,34.0,4.0,2.0,0.0,1.0
1889004364.0,1,691.79,691.79,610.28,610.28,30.0,44.0,2.0,0.0,1.0,0.0
1889206999.0,1,511.23,511.23,419.55,419.55,30.0,24.0,2.0,0.0,0.0,0.0
1889219873.0,1,578.4,578.4,508.01,508.01,30.0,24.0,4.0,0.0,0.0,1.0
1890718030.0,1,675.68,675.68,462.66,462.66,90.0,77.0,2.0,3.0,0.0,0.0
1890721128.0,1,518.19,518.19,414.54,414.54,30.0,33.0,3.0,3.0,0.0,1.0
1890755702.0,1,146.42,146.42,102.32,102.32,30.0,33.0,3.0,0.0,0.0,1.0
1890928893.0,1,218.95,218.95,156.77,156.77,30.0,40.0,2.0,3.0,0.0,0.0
1892223805.0,2,3993.68,1996.84,2437.38,1218.69,90.0,112.0,0.0,2.0,0.0,0.0
1892310469.0,1,255.72,255.72,211.72,211.72,30.0,29.0,0.0,2.0,0.0,0.0
1892682945.0,1,334.44,334.44,244.64,244.64,90.0,74.0,1.0,1.0,0.0,0.0
1893344847.0,1,1378.74,1378.74,1229.04,1229.04,60.0,74.0,0.0,0.0,0.0,0.0
1893820470.0,1,404.48,404.48,257.02,257.02,30.0,38.0,1.0,0.0,0.0,0.0
1894371861.0,1,447.59,447.59,273.48,273.48,30.0,28.0,1.0,3.0,0.0,0.0
1894828059.0,1,604.92,604.92,443.41,443.41,30.0,33.0,0.0,2.0,0.0,0.0
1895032668.0,1,49.34,49.34,39.32,39.32,30.0,26.0,1.0,2.0,0.0,0.0
1895088928.0,1,234.51,234.51,158.82,158.82,60.0,89.0,2.0,0.0,0.0,0.0
1895131053.0,1,565.71,565.71,482.65,482.65,90.0,128.0,4.0,0.0,1.0,1.0
1895136374.0,1,1795.42,1795.42,1139.33,1139.33,60.0,87.0,0.0,2.0,0.0,0.0
1895474829.0,1,916.83,916.83,738.23,738.23,60.0,68.0,1.0,3.0,0.0,0.0
1896194193.0,1,482.31,482.31,330.05,330.05,30.0,29.0,2.0,0.0,0.0,0.0
1896879428.0,1,1997.4,1997.4,1454.06,1454.06,60.0,81.0,2.0,0.0,0.0,0.0
1897034762.0,1,1032.77,1032.77,719.57,719.57,60.0,57.0,1.0,2.0,0.0,0.0
1897228895.0,1,709.15,709.15,518.86,518.86,30.0,36.0,1.0,3.0,0.0,0.0
1897281754.0,1,71.63,71.63,66.26,66.26,30.0,42.0,1.0,0.0,0.0,0.0
1897305398.0,1,785.23,785.23,587.19,587.19,30.0,39.0,2.0,2.0,0.0,0.0
1897758910.0,1,164.88,164.88,121.37,121.37,30.0,39.0,1.0,0.0,0.0,0.0
1897840817.0,1,624.44,624.44,423.23,423.23,90.0,119.0,4.0,0.0,0.0,1.0
1898319221.0,1,454.72,454.72,279.93,279.93,30.0,35.0,2.0,0.0,0.0,0.0
1898731447.0,1,41.44,41.44,29.56,29.56,30.0,25.0,4.0,3.0,0.0,1.0
1899311568.0,1,198.01,198.01,131.07,131.07,30.0,39.0,3.0,0.0,0.0,1.0
1901666950.0,1,572.65,572.65,522.04,522.04,30.0,24.0,4.0,3.0,0.0,1.0
1901903079.0,1,695.19,695.19,573.81,573.81,30.0,32.0,1.0,3.0,1.0,0.0
1902042852.0,1,511.12,511.12,329.77,329.77,90.0,82.0,1.0,2.0,0.0,0.0
1902186490.0,1,315.9,315.9,222.39,222.39,30.0,41.0,4.0,0.0,0.0,1.0
1902531812.0,1,236.73,236.73,168.31,168.31,30.0,27.0,1.0,0.0,0.0,0.0
1902796866.0,1,24.95,24.95,18.2,18.2,60.0,60.0,2.0,0.0,0.0,0.0
1903004042.0,1,1871.37,1871.37,1565.09,1565.09,60.0,76.0,4.0,0.0,1.0,1.0
1903990979.0,1,138.29,138.29,89.92,89.92,30.0,25.0,3.0,3.0,1.0,1.0
1904114708.0,2,411.2,205.6,388.68,194.34,30.0,29.0,2.0,0.0,0.0,0.0
1904278539.0,1,569.12,569.12,386.34,386.34,30.0,34.0,4.0,1.0,1.0,1.0
1904331691.0,1,1109.36,1109.36,1041.52,1041.52,30.0,45.0,2.0,2.0,0.0,0.0
1904333167.0,1,826.07,826.07,629.78,629.78,30.0,40.0,0.0,0.0,0.0,0.0
1904642845.0,1,201.51,201.51,155.46,155.46,30.0,27.0,2.0,2.0,0.0,0.0
1904646107.0,1,394.27,394.27,287.33,287.33,30.0,42.0,3.0,0.0,0.0,1.0
1904750506.0,1,165.21,165.21,121.19,121.19,30.0,45.0,1.0,1.0,1.0,0.0
1905198148.0,1,449.43,449.43,391.07,391.07,30.0,24.0,0.0,0.0,0.0,0.0
1905376638.0,1,780.17,780.17,521.36,521.36,90.0,73.0,1.0,0.0,0.0,0.0
1905457496.0,1,469.28,469.28,343.67,343.67,30.0,29.0,1.0,0.0,0.0,0.0
1905666756.0,1,19.67,19.67,18.12,18.12,30.0,31.0,2.0,0.0,1.0,0.0
1905959581.0,1,630.44,630.44,598.2,598.2,30.0,36.0,0.0,0.0,0.0,0.0
1906029052.0,1,622.43,622.43,499.47,499.47,30.0,36.0,1.0,0.0,0.0,0.0
1906256798.0,1,216.43,216.43,192.41,192.41,30.0,39.0,0.0,2.0,0.0,0.0
1906550763.0,1,481.28,481.28,324.84,324.84,30.0,26.0,3.0,0.0,0.0,1.0
1906831683.0,1,1285.72,1285.72,1205.37,1205.37,60.0,52.0,1.0,0.0,1.0,0.0
1907089133.0,1,177.08,177.08,111.34,111.34,30.0,43.0,1.0,1.0,0.0,0.0
1907267446.0,1,493.31,493.31,387.56,387.56,30.0,43.0,0.0,2.0,0.0,0.0
1908045857.0,2,5324.42,2662.21,5003.98,2501.99,90.0,114.0,4.0,2.0,0.0,1.0
1908071383.0,1,1415.29,1415.29,1189.37,1189.37,60.0,76.0,4.0,0.0,1.0,1.0
1908339696.0,1,565.99,565.99,447.29,447.29,30.0,32.0,2.0,0.0,0.0,0.0
1908846489.0,1,669.29,669.29,442.6,442.6,30.0,41.0,3.0,0.0,0.0,1.0
1908866659.0,1,815.62,815.62,759.33,759.33,30.0,35.0,1.0,0.0,0.0,0.0
1909509049.0,1,830.88,830.88,583.33,583.33,30.0,45.0,4.0,0.0,0.0,1.0
1910203559.0,1,761.15,761.15,698.03,698.03,60.0,82.0,0.0,0.0,0.0,0.0
1910606276.0,1,909.49,909.49,759.16,759.16,60.0,76.0,0.0,0.0,0.0,0.0
1910780118.0,1,543.78,543.78,487.23,487.23,30.0,28.0,0.0,0.0,1.0,0.0
1911252332.0,1,882.71,882.71,601.75,601.75,30.0,39.0,4.0,0.0,1.0,1.0
1911378677.0,1,862.49,862.49,607.8,607.8,30.0,42.0,1.0,0.0,0.0,0.0
1911428525.0,1,169.35,169.35,115.24,115.24,60.0,71.0,4.0,0.0,0.0,1.0
1911924541.0,1,334.59,334.59,276.72,276.72,30.0,39.0,4.0,0.0,0.0,1.0
1912285370.0,1,303.49,303.49,244.2,244.2,60.0,76.0,3.0,2.0,0.0,1.0
1912368008.0,1,2266.95,2266.95,1366.83,1366.83,90.0,113.0,0.0,3.0,1.0,0.0
1912557923.0,1,999.28,999.28,915.42,915.42,60.0,70.0,3.0,0.0,0.0,1.0
1912801297.0,1,772.46,772.46,624.26,624.26,30.0,31.0,3.0,0.0,0.0,1.0
1912896723.0,1,1319.46,1319.46,1243.87,1243.87,90.0,94.0,1.0,3.0,0.0,0.0
1912954720.0,1,1045.04,1045.04,982.42,982.42,30.0,45.0,2.0,2.0,0.0,0.0
1913194655.0,1,769.53,769.53,613.61,613.61,30.0,43.0,2.0,0.0,0.0,0.0
1914396988.0,1,3010.2,3010.2,2545.53,2545.53,90.0,126.0,4.0,3.0,0.0,1.0
1915230505.0,1,175.17,175.17,137.51,137.51,30.0,26.0,4.0,1.0,0.0,1.0
1915825832.0,1,217.88,217.88,134.38,134.38,30.0,30.0,0.0,0.0,0.0,0.0
1916005274.0,1,2725.14,2725.14,1656.35,1656.35,90.0,134.0,2.0,1.0,1.0,0.0
1916107730.0,1,493.05,493.05,313.06,313.06,30.0,24.0,1.0,0.0,0.0,0.0
1916147655.0,1,607.05,607.05,383.46,383.46,30.0,40.0,3.0,0.0,0.0,1.0
1916184040.0,1,1015.71,1015.71,647.09,647.09,60.0,72.0,4.0,0.0,0.0,1.0
1916442516.0,1,587.11,587.11,378.98,378.98,30.0,41.0,2.0,2.0,0.0,0.0
1917188419.0,1,739.98,739.98,543.5,543.5,30.0,39.0,1.0,0.0,0.0,0.0
1917382814.0,1,19.07,19.07,12.76,12.76,60.0,60.0,3.0,2.0,0.0,1.0
1917799940.0,1,142.2,142.2,120.49,120.49,30.0,30.0,2.0,2.0,0.0,0.0
1917832025.0,2,963.94,481.97,675.58,337.79,90.0,126.0,1.0,1.0,0.0,0.0
1919148731.0,1,401.69,401.69,319.62,319.62,60.0,52.0,3.0,2.0,1.0,1.0
1919578156.0,1,457.56,457.56,337.72,337.72,30.0,25.0,0.0,0.0,0.0,0.0
1919791177.0,1,791.05,791.05,632.26,632.26,30.0,32.0,2.0,0.0,1.0,0.0
1919988981.0,1,83.36,83.36,66.88,66.88,30.0,36.0,2.0,0.0,0.0,0.0
1921028719.0,1,2371.05,2371.05,2132.44,2132.44,90.0,113.0,4.0,0.0,0.0,1.0
1921064215.0,1,696.17,696.17,433.95,433.95,30.0,38.0,1.0,0.0,0.0,0.0
1922230962.0,1,352.02,352.02,309.73,309.73,30.0,32.0,3.0,0.0,0.0,1.0
1922342725.0,1,817.95,817.95,732.12,732.12,30.0,40.0,1.0,3.0,0.0,0.0
1922350968.0,1,139.23,139.23,87.08,87.08,30.0,43.0,4.0,2.0,0.0,1.0
1922492471.0,1,262.46,262.46,244.65,244.65,30.0,27.0,3.0,0.0,0.0,1.0
1922633535.0,1,332.53,332.53,224.17,224.17,30.0,28.0,0.0,0.0,0.0,0.0
1922636594.0,1,68.24,68.24,51.39,51.39,30.0,24.0,3.0,0.0,0.0,1.0
1922704563.0,1,1371.72,1371.72,1147.96,1147.96,90.0,97.0,,3.0,0.0,0.0
1923112352.0,1,394.23,394.23,360.67,360.67,30.0,30.0,1.0,2.0,0.0,0.0
1923434695.0,1,582.63,582.63,485.4,485.4,30.0,25.0,2.0,0.0,0.0,0.0
1923531107.0,1,301.7,301.7,201.52,201.52,30.0,32.0,1.0,0.0,0.0,0.0
1923564652.0,1,579.03,579.03,472.32,472.32,30.0,29.0,0.0,2.0,1.0,0.0
1923682036.0,1,304.35,304.35,212.99,212.99,30.0,27.0,4.0,0.0,0.0,1.0
1924227096.0,1,27.45,27.45,21.92,21.92,90.0,90.0,1.0,2.0,0.0,0.0
1924959347.0,1,75.03,75.03,63.62,63.62,60.0,49.0,3.0,3.0,1.0,1.0
1925082039.0,1,171.9,171.9,133.68,133.68,30.0,40.0,2.0,2.0,0.0,0.0
1925260903.0,1,1467.73,1467.73,1356.8,1356.8,60.0,61.0,3.0,0.0,1.0,1.0
1925903767.0,1,431.78,431.78,384.9,384.9,30.0,32.0,4.0,0.0,0.0,1.0
1926005596.0,1,1059.74,1059.74,827.17,827.17,60.0,57.0,3.0,1.0,0.0,1.0
1926207350.0,1,1697.3,1697.3,1458.12,1458.12,60.0,81.0,0.0,0.0,0.0,0.0
1926679707.0,1,447.73,447.73,367.83,367.83,30.0,28.0,4.0,0.0,0.0,1.0
1926892333.0,1,658.74,658.74,453.16,453.16,30.0,41.0,2.0,2.0,0.0,0.0
1927104690.0,1,1934.89,1934.89,1606.67,1606.67,90.0,110.0,1.0,0.0,1.0,0.0
1927136234.0,1,693.34,693.34,608.21,608.21,30.0,41.0,1.0,2.0,0.0,0.0
1927350858.0,1,513.66,513.66,308.86,308.86,30.0,27.0,0.0,3.0,0.0,0.0
1927879328.0,1,1252.49,1252.49,863.86,863.86,60.0,59.0,0.0,0.0,1.0,0.0
1927881824.0,1,128.86,128.86,118.31,118.31,30.0,39.0,0.0,3.0,0.0,0.0
1928180551.0,1,539.14,539.14,427.98,427.98,30.0,32.0,4.0,1.0,0.0,1.0
1928233239.0,1,1276.4,1276.4,1066.31,1066.31,90.0,124.0,0.0,3.0,0.0,0.0
1928647916.0,1,581.04,581.04,534.28,534.28,30.0,45.0,3.0,0.0,0.0,1.0
1929467494.0,1,49.83,49.83,42.37,42.37,30.0,32.0,0.0,3.0,0.0,0.0
1929535799.0,1,442.73,442.73,385.9,385.9,30.0,34.0,3.0,0.0,0.0,1.0
1929812369.0,1,1513.64,1513.64,1426.62,1426.62,90.0,110.0,1.0,0.0,0.0,0.0
1930034633.0,1,132.81,132.81,123.71,123.71,30.0,27.0,0.0,2.0,0.0,0.0
1931753919.0,1,40.44,40.44,24.65,24.65,90.0,115.0,3.0,1.0,0.0,1.0
1931818203.0,1,586.35,586.35,362.77,362.77,30.0,42.0,2.0,3.0,0.0,0.0
1932169215.0,1,205.81,205.81,158.66,158.66,30.0,31.0,2.0,0.0,0.0,0.0
1932171629.0,1,247.99,247.99,208.58,208.58,30.0,32.0,3.0,0.0,0.0,1.0
1932920399.0,1,577.94,577.94,410.35,410.35,30.0,42.0,4.0,0.0,0.0,1.0
1933084112.0,1,80.72,80.72,52.25,52.25,60.0,68.0,4.0,0.0,0.0,1.0
1933531164.0,1,470.84,470.84,319.37,319.37,30.0,27.0,1.0,1.0,0.0,0.0
1933554134.0,1,162.18,162.18,118.67,118.67,30.0,26.0,4.0,2.0,0.0,1.0
1933588753.0,1,369.31,369.31,457.73,457.73,30.0,27.0,4.0,0.0,0.0,1.0
1933711543.0,1,593.98,593.98,879.52,879.52,30.0,27.0,0.0,0.0,0.0,0.0
1934132472.0,1,1604.62,1604.62,1179.12,1179.12,90.0,115.0,1.0,0.0,1.0,0.0
1934413353.0,1,1743.77,1743.77,1234.67,1234.67,60.0,75.0,3.0,0.0,0.0,1.0
1934605581.0,1,221.45,221.45,165.81,165.81,60.0,67.0,1.0,2.0,0.0,0.0
1934720606.0,1,1588.81,1588.81,1135.83,1135.83,60.0,90.0,2.0,3.0,0.0,0.0
1934872641.0,1,826.19,826.19,752.24,752.24,60.0,66.0,2.0,1.0,0.0,0.0
1935162987.0,1,897.55,897.55,665.31,665.31,30.0,37.0,3.0,1.0,0.0,1.0
1935754678.0,1,1845.58,1845.58,1384.75,1384.75,90.0,75.0,4.0,0.0,1.0,1.0
1935853889.0,1,113.52,113.52,105.75,105.75,30.0,43.0,0.0,0.0,1.0,0.0
1936423634.0,1,1088.21,1088.21,720.36,720.36,90.0,115.0,,3.0,0.0,0.0
1936857085.0,1,423.79,423.79,278.18,278.18,60.0,57.0,2.0,0.0,0.0,0.0
1936927837.0,1,1054.83,1054.83,960.52,960.52,60.0,56.0,0.0,0.0,0.0,0.0
1936972891.0,1,446.5,446.5,336.26,336.26,30.0,32.0,2.0,0.0,0.0,0.0
1937922475.0,1,346.84,346.84,844.22,844.22,30.0,27.0,3.0,0.0,0.0,1.0
1938591615.0,1,606.25,606.25,493.97,493.97,30.0,43.0,1.0,0.0,0.0,0.0
1939166482.0,1,460.85,460.85,399.94,399.94,90.0,121.0,1.0,1.0,0.0,0.0
1939550123.0,1,352.81,352.81,239.97,239.97,30.0,26.0,0.0,0.0,0.0,0.0
1939620540.0,1,565.66,565.66,452.21,452.21,30.0,39.0,1.0,2.0,0.0,0.0
1940308773.0,1,567.63,567.63,388.16,388.16,60.0,72.0,1.0,3.0,0.0,0.0
1940503200.0,1,352.02,352.02,255.97,255.97,60.0,76.0,2.0,3.0,0.0,0.0
1941003661.0,1,275.67,275.67,243.24,243.24,30.0,32.0,3.0,2.0,0.0,1.0
1941657524.0,1,477.56,477.56,413.07,413.07,90.0,73.0,0.0,0.0,1.0,0.0
1941913455.0,1,382.46,382.46,300.78,300.78,30.0,35.0,4.0,0.0,0.0,1.0
1942422806.0,1,857.48,857.48,635.41,635.41,90.0,92.0,2.0,2.0,0.0,0.0
1943361364.0,1,785.22,785.22,595.8,595.8,60.0,78.0,1.0,1.0,0.0,0.0
1944976748.0,1,2029.27,2029.27,1584.44,1584.44,90.0,106.0,1.0,0.0,0.0,0.0
1945978762.0,1,231.39,231.39,186.23,186.23,60.0,79.0,0.0,0.0,0.0,0.0
1946791760.0,1,357.19,357.19,278.79,278.79,30.0,28.0,2.0,1.0,1.0,0.0
1947010010.0,1,169.8,169.8,128.33,128.33,30.0,29.0,0.0,0.0,0.0,0.0
1947170860.0,1,1040.12,1040.12,732.43,732.43,30.0,44.0,1.0,0.0,0.0,0.0
1948268663.0,1,792.98,792.98,715.96,715.96,90.0,107.0,4.0,2.0,0.0,1.0
1948305842.0,1,620.25,620.25,502.47,502.47,30.0,38.0,4.0,0.0,0.0,1.0
1948658412.0,1,1436.77,1436.77,928.9,928.9,60.0,62.0,4.0,0.0,0.0,1.0
1948901376.0,1,33.69,33.69,30.98,30.98,30.0,34.0,2.0,0.0,0.0,0.0
1949248876.0,1,710.79,710.79,593.22,593.22,30.0,40.0,2.0,0.0,0.0,0.0
1949489132.0,1,723.66,723.66,589.74,589.74,30.0,34.0,3.0,3.0,1.0,1.0
1949522307.0,1,1146.14,1146.14,768.8,768.8,60.0,83.0,1.0,0.0,1.0,0.0
1949532923.0,1,1010.53,1010.53,732.42,732.42,60.0,56.0,4.0,1.0,0.0,1.0
1950052993.0,1,1357.94,1357.94,2042.64,2042.64,60.0,76.0,0.0,1.0,0.0,0.0
1950311873.0,1,406.71,406.71,340.19,340.19,30.0,36.0,1.0,2.0,0.0,0.0
1950435233.0,1,1469.49,1469.49,1002.94,1002.94,90.0,92.0,3.0,1.0,0.0,1.0
1950485205.0,1,295.41,295.41,178.68,178.68,30.0,32.0,3.0,1.0,0.0,1.0
1950679245.0,1,250.92,250.92,176.78,176.78,30.0,36.0,0.0,0.0,0.0,0.0
1950969875.0,1,1883.28,1883.28,1714.76,1714.76,90.0,95.0,1.0,1.0,0.0,0.0
1951350591.0,1,43.12,43.12,39.74,39.74,30.0,38.0,0.0,0.0,0.0,0.0
1951748441.0,1,580.22,580.22,398.49,398.49,30.0,39.0,0.0,3.0,0.0,0.0
1951902403.0,1,1817.24,1817.24,1283.76,1283.76,90.0,81.0,2.0,3.0,0.0,0.0
1952041915.0,1,818.06,818.06,703.53,703.53,90.0,111.0,2.0,0.0,0.0,0.0
1952127596.0,1,21.82,21.82,17.83,17.83,30.0,25.0,3.0,1.0,0.0,1.0
1952137910.0,1,197.07,197.07,148.95,148.95,30.0,33.0,4.0,0.0,0.0,1.0
1952295833.0,1,217.4,217.4,199.99,199.99,30.0,29.0,2.0,0.0,0.0,0.0
1952523095.0,1,532.63,532.63,440.1,440.1,30.0,36.0,2.0,1.0,0.0,0.0
1953293647.0,1,321.55,321.55,229.28,229.28,30.0,28.0,3.0,2.0,0.0,1.0
1953438176.0,1,225.47,225.47,204.77,204.77,30.0,25.0,3.0,0.0,0.0,1.0
1953601635.0,1,430.44,430.44,275.79,275.79,30.0,25.0,3.0,1.0,1.0,1.0
1953839272.0,1,1471.52,1471.52,1223.32,1223.32,60.0,74.0,0.0,0.0,0.0,0.0
1954735400.0,1,810.25,810.25,566.88,566.88,30.0,39.0,2.0,3.0,0.0,0.0
1955105617.0,1,1433.91,1433.91,978.12,978.12,60.0,61.0,1.0,0.0,0.0,0.0
1955107390.0,1,725.3,725.3,546.67,546.67,30.0,41.0,0.0,2.0,0.0,0.0
1955335588.0,1,98.58,98.58,88.96,88.96,30.0,31.0,0.0,1.0,0.0,0.0
1955717909.0,1,201.45,201.45,170.61,170.61,60.0,75.0,4.0,2.0,0.0,1.0
1956042087.0,1,195.52,195.52,127.01,127.01,30.0,31.0,3.0,0.0,0.0,1.0
1956277761.0,1,474.54,474.54,338.44,338.44,30.0,32.0,0.0,3.0,0.0,0.0
1957219699.0,1,386.61,386.61,321.65,321.65,60.0,79.0,1.0,0.0,0.0,0.0
1957370912.0,1,67.62,67.62,59.84,59.84,30.0,29.0,0.0,2.0,0.0,0.0
1957576047.0,1,47.02,47.02,40.47,40.47,30.0,26.0,2.0,0.0,0.0,0.0
1958137846.0,1,256.83,256.83,182.33,182.33,30.0,29.0,4.0,0.0,1.0,1.0
1958875863.0,1,392.82,392.82,354.27,354.27,60.0,81.0,1.0,0.0,0.0,0.0
1958929286.0,1,699.4,699.4,448.7,448.7,30.0,29.0,3.0,3.0,0.0,1.0
1959466149.0,1,90.85,90.85,60.11,60.11,30.0,33.0,3.0,3.0,0.0,1.0
1960247261.0,1,651.85,651.85,562.37,562.37,90.0,116.0,3.0,2.0,1.0,1.0
1960477764.0,1,516.62,516.62,340.94,340.94,30.0,38.0,0.0,0.0,1.0,0.0
1960599560.0,1,102.59,102.59,65.5,65.5,30.0,32.0,1.0,1.0,0.0,0.0
1961138812.0,1,463.12,463.12,438.17,438.17,30.0,44.0,3.0,0.0,0.0,1.0
1961150163.0,1,1341.13,1341.13,1119.89,1119.89,60.0,60.0,2.0,0.0,0.0,0.0
1961993888.0,1,688.29,688.29,489.65,489.65,30.0,44.0,0.0,1.0,0.0,0.0
1962145139.0,1,699.36,699.36,496.59,496.59,30.0,40.0,4.0,1.0,0.0,1.0
1962165104.0,1,68.22,68.22,56.58,56.58,30.0,28.0,2.0,1.0,0.0,0.0
1962287834.0,1,482.42,482.42,363.39,363.39,30.0,38.0,3.0,0.0,0.0,1.0
1962664292.0,1,720.41,720.41,518.02,518.02,30.0,44.0,2.0,3.0,0.0,0.0
1962711650.0,1,196.74,196.74,134.28,134.28,60.0,84.0,0.0,0.0,0.0,0.0
1963294435.0,1,373.65,373.65,322.68,322.68,30.0,31.0,1.0,1.0,0.0,0.0
1963448858.0,1,644.64,644.64,527.14,527.14,30.0,31.0,4.0,0.0,1.0,1.0
1964091325.0,1,1628.97,1628.97,1142.53,1142.53,90.0,83.0,2.0,0.0,0.0,0.0
1964182724.0,1,326.56,326.56,284.08,284.08,30.0,43.0,4.0,3.0,1.0,1.0
1964201076.0,1,661.93,661.93,573.29,573.29,30.0,45.0,2.0,0.0,0.0,0.0
1964307198.0,1,131.64,131.64,100.25,100.25,30.0,32.0,0.0,0.0,0.0,0.0
1964875845.0,1,1568.0,1568.0,1035.92,1035.92,60.0,75.0,3.0,0.0,0.0,1.0
1965355888.0,1,559.79,559.79,395.78,395.78,60.0,78.0,3.0,3.0,0.0,1.0
1965445089.0,1,368.24,368.24,247.13,247.13,30.0,39.0,2.0,3.0,1.0,0.0
1965812075.0,1,813.15,813.15,669.82,669.82,30.0,37.0,4.0,0.0,0.0,1.0
1966582448.0,1,899.73,899.73,610.85,610.85,30.0,43.0,1.0,1.0,0.0,0.0
1966966090.0,1,708.05,708.05,482.76,482.76,30.0,35.0,2.0,1.0,0.0,0.0
