Provider_NPI,Predominant_Record_Type,Total_Records,Flagged_Records,Flagged_Record_Percentage,ML_Anomaly_Count,Statistical_Anomaly_Count,Rule_Violation_Count,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Denial_Rate_Percentage,Provider_Risk_Level,Provider_Status,Primary_Risk_Factors
1349083890,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,1.01,1.01,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1537054015,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,1.01,1.01,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1837660834,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,1.01,1.01,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1947010010,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,1.01,1.01,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1628336216,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,1.0,1.0,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1333587432,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.99,0.99,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1497764526,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.99,0.99,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1891010393,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.99,0.99,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1023284924,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.98,0.98,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1071986251,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.98,0.98,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1323355277,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.98,0.98,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1325249781,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.98,0.98,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1556032392,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.98,0.98,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1985925671,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.98,0.98,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1109230357,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.97,0.97,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1251559183,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.97,0.97,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1417262556,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.97,0.97,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1272317575,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.96,0.96,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1298168950,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.96,0.96,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1466508505,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.96,0.96,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1556369970,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.96,0.96,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1781447005,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.95,0.95,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1049429827,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.94,0.94,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1395423625,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.94,0.94,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1549553246,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.94,0.94,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1759340475,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.94,0.94,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1896448517,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.94,0.94,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1198936012,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.93,0.93,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1415978779,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.93,0.93,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1558943305,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.93,0.93,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1600105055,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.93,0.93,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1242427685,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.92,0.92,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1291426807,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.92,0.92,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1678249996,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.92,0.92,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1705779134,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.92,0.92,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1073802492,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.91,0.91,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1507855960,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.91,0.91,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1806838143,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.91,0.91,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1028375206,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.9,0.9,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1383613965,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.9,0.9,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1933511572,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.9,0.9,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1948027552,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.9,0.9,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1983117598,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.9,0.9,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1567448685,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.89,0.89,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1650966521,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.89,0.89,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1158402575,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.88,0.88,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1257822682,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.88,0.88,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1477549731,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.88,0.88,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1989074465,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.88,0.88,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1008177499,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.87,0.87,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1072644258,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.87,0.87,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1112951367,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.87,0.87,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1397311824,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.87,0.87,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1004277806,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.86,0.86,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1066651900,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.86,0.86,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1591801845,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.86,0.86,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1764464189,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.86,0.86,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1434435321,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.85,0.85,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1741167562,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.85,0.85,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1752204800,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.85,0.85,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1822256153,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.85,0.85,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1537358674,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.84,0.84,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1964307198,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.84,0.84,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1101266982,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.83,0.83,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1183006200,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.83,0.83,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1663028551,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.83,0.83,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1827410219,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.83,0.83,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1942273231,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.83,0.83,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1952427163,MEDICAL_CLAIM,2,0,0.0,0,0,0,0,0,0.82,1.34,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1518698873,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.82,0.82,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1570928874,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.82,0.82,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1932169215,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.82,0.82,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1264220903,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.81,0.81,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1635920607,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.81,0.81,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1844142639,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.81,0.81,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1863057201,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.81,0.81,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1920614243,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.81,0.81,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1020325380,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.8,0.8,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1230970487,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.8,0.8,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1245253160,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.8,0.8,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1604821152,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.8,0.8,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1697192554,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.8,0.8,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1083083814,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.79,0.79,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1259754337,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.79,0.79,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1973745486,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.79,0.79,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1538209077,MEDICAL_CLAIM,2,0,0.0,0,0,0,0,0,0.78,0.78,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1062838511,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.78,0.78,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1422367647,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.78,0.78,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1520766556,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.78,0.78,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1109665322,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.77,0.77,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1413360392,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.77,0.77,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1452086166,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.77,0.77,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1126635706,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.76,0.76,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1224581529,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.76,0.76,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1355560442,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.76,0.76,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1665140744,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.76,0.76,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1718793044,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.75,0.75,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1097418547,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.74,0.74,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1192045194,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.74,0.74,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1375393536,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.74,0.74,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1506370000,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.74,0.74,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1950754020,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.74,0.74,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1013640222,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.73,0.73,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1076735096,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.73,0.73,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1871109635,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.73,0.73,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1972049641,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.73,0.73,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1269251601,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.72,0.72,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1573526015,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.72,0.72,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1614025059,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.72,0.72,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1659744167,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.72,0.72,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1760099055,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.72,0.72,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1029998375,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.71,0.71,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1396108213,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.71,0.71,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1595009638,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.71,0.71,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1789164001,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.71,0.71,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1820688810,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.71,0.71,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1561407655,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.7,0.7,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1837285865,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.7,0.7,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1186081367,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.69,0.69,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1331272942,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.69,0.69,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1447079851,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.69,0.69,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1547958794,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.69,0.69,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1858729812,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.69,0.69,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1884044502,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.69,0.69,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1988658078,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.69,0.69,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1493260887,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.68,0.68,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1684198791,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.68,0.68,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1013608153,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.67,0.67,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1343672959,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.67,0.67,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1544126721,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.67,0.67,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1807827526,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.67,0.67,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1067067455,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.66,0.66,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1075802105,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.66,0.66,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1578821005,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.66,0.66,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1768022903,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.66,0.66,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1887083228,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.66,0.66,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1023474244,MEDICAL_CLAIM,2,0,0.0,0,0,0,0,0,0.65,0.77,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1068789265,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.65,0.65,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1217349823,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.65,0.65,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1105695940,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.64,0.64,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1298197946,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.64,0.64,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1625451633,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.64,0.64,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1654893854,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.64,0.64,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1138659568,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.63,0.63,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1489986684,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.63,0.63,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1114082605,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.62,0.62,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1144227588,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.62,0.62,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1153419453,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.62,0.62,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1592431521,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.62,0.62,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1845032691,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.62,0.62,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1088697393,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.61,0.61,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1427924341,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.61,0.61,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1467118601,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.61,0.61,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1583253209,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.61,0.61,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1854009758,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.61,0.61,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1104429919,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.6,0.6,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1252839535,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.6,0.6,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1361692539,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.6,0.6,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1730104217,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.6,0.6,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1811216350,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.6,0.6,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1046681108,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.59,0.59,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1379385518,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.59,0.59,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1513312938,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.59,0.59,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1532059329,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.59,0.59,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1634011208,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.59,0.59,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1750887972,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.59,0.59,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1048108712,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.58,0.58,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1226216115,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.58,0.58,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1484728324,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.58,0.58,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1586586712,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.58,0.58,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1789637255,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.58,0.58,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1700392438,MEDICAL_CLAIM,2,0,0.0,0,0,0,0,0,0.57,1.1,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1477292121,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.57,0.57,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1482844719,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.57,0.57,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1840372373,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.57,0.57,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1194406534,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.56,0.56,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1209597202,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.56,0.56,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1369998022,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0.56,0.56,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1639533763,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0.56,0.56,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1792578374,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.56,0.56,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1009664146,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0.55,0.55,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
