Provider_NPI,Predominant_Record_Type,Total_Records,Flagged_Records,Flagged_Record_Percentage,ML_Anomaly_Count,Statistical_Anomaly_Count,Rule_Violation_Count,Consensus_Level_2_Count,Consensus_Level_3_Count,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Denial_Rate_Percentage,Provider_Risk_Level,Provider_Status,Primary_Risk_Factors,Provider_Explanation
1936927837,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,14.26,14.26,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1936927837 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1376159236,MEDICAL_CLAIM,2,0,0.0,0,0,1,0,0,0,0,14.25,23.17,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1376159236 submitted 2 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1542956794,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,14.25,14.25,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1542956794 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1487869467,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,14.24,14.24,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1487869467 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1213433345,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,14.23,14.23,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1213433345 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1554331786,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,14.22,14.22,100.0,LOW-RISK PROVIDER PATTERN,NORMAL,Empirical claim denial rate = 100.0%,"Provider NPI 1554331786 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1723817137,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,14.22,14.22,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1723817137 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1246354029,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,14.21,14.21,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1246354029 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1483030141,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,14.21,14.21,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1483030141 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1499160807,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,14.21,14.21,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1499160807 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1899311568,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,14.21,14.21,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1899311568 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1102912542,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,14.2,14.2,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1102912542 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1325547239,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,14.2,14.2,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1325547239 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1384851537,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,14.18,14.18,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1384851537 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1053582098,MEDICAL_CLAIM,3,0,0.0,0,1,1,0,0,0,0,14.17,23.76,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1053582098 submitted 3 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1439432127,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,14.17,14.17,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1439432127 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1289946978,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,0,0,14.16,14.16,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1289946978 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1518935220,MEDICAL_CLAIM,2,1,50.0,0,0,1,0,0,0,0,14.12,25.39,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records,"Provider NPI 1518935220 submitted 2 claims, of which 1 (50.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 50.0% exceeds 10%. Pattern-level investigation is recommended."
1976705772,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,14.12,14.12,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1976705772 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1204108716,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,14.11,14.11,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1204108716 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1503193375,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,0,0,14.11,14.11,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1503193375 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1504956196,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,0,0,14.11,14.11,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1504956196 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1957370912,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,14.11,14.11,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1957370912 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1117813573,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,14.1,14.1,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1117813573 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1914469358,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,14.1,14.1,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1914469358 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1393027849,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,14.07,14.07,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1393027849 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1638093270,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,14.07,14.07,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1638093270 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1702434742,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,14.07,14.07,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1702434742 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1188249218,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,14.06,14.06,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1188249218 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1926679707,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,14.06,14.06,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1926679707 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1145393560,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,14.03,14.03,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1145393560 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1841598919,MEDICAL_CLAIM,2,0,0.0,0,0,0,0,0,0,0,14.02,14.02,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1841598919 submitted 2 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1377865936,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,14.02,14.02,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1377865936 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1805385243,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,14.02,14.02,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1805385243 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1981203898,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,14.02,14.02,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1981203898 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1337947461,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,14.01,14.01,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1337947461 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1094889640,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,13.99,13.99,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1094889640 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1463142373,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,13.96,13.96,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1463142373 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1762807854,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,13.96,13.96,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1762807854 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1993296497,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,13.95,13.95,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1993296497 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1295286045,MEDICAL_CLAIM,3,0,0.0,0,1,1,0,0,0,0,13.94,24.79,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1295286045 submitted 3 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1904646107,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,13.94,13.94,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1904646107 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1319088201,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,13.93,13.93,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1319088201 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1043510241,MEDICAL_CLAIM,4,1,25.0,0,0,2,0,0,0,0,13.92,25.21,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,25.0% flagged records,"Provider NPI 1043510241 submitted 4 claims, of which 1 (25.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 25.0% exceeds 10%. Pattern-level investigation is recommended."
1480827858,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,13.92,13.92,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1480827858 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1862707265,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,13.92,13.92,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1862707265 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1405730364,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,13.91,13.91,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1405730364 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1225585383,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,13.87,13.87,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1225585383 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1358772164,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,13.87,13.87,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1358772164 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1706153462,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,13.87,13.87,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1706153462 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1771980517,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,13.87,13.87,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1771980517 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1028834868,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,13.86,13.86,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1028834868 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
